Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.570891,2534.739346,2594.616521,2751.380726,2943.280335,3108.315468,3155.758747,3193.748016,3302.185365,3466.588205,3646.601014,3843.310782,4012.410612,4153.377695,4226.454493,4403.617856,4473.354032,4372.373403,4567.40816,4680.293724,4882.208464,5101.456005,5226.891308,5134.203656,5316.844416,5542.667725,5751.650968,5969.183778,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.011405,1311.143076,1388.253267,1451.750587,1539.572914,1646.636336,1755.930485,1816.522934,1901.201391,2040.51031,2131.892103,2232.865067,2309.51108,2481.864575,2696.850337,2949.941381,3222.868756,3494.802573,3622.33853,3850.315127,4132.525377,4371.429996,4634.126029,4934.297233,5306.754056,5688.49945,6114.169114,6579.476905,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.006478,1709.720177,1698.389216,1679.686673,1686.234072,1731.426963,1806.330228,1854.185333,1871.36309,1892.064244,1950.515689,2029.94059,2136.678108,2215.450345,2364.513079,2524.992074,2691.195118,2868.66183,3003.826097,3048.107875,3178.030136,3314.374984,3418.309967,3567.028543,3711.945051,3767.111309,3760.54183,3837.931394,
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7919.194486,8347.551582,8345.7671,8373.321123,8814.58537,9382.358599,10207.88688,11143.17166,12161.28164,13314.6947,14520.63589,15417.18695,16824.10594,19542.62642,21567.38138,23526.8909,27321.79141,29245.15967,30686.56687,29422.34618,30621.25518,31012.71642,31854.20587,32569.46609,32949.34118,33667.75032,31894.17612,31644.68496,
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.256825,3809.847004,4110.26217,4211.281189,4352.529399,4469.270181,4801.229105,5078.808483,5314.259144,5660.0935,6001.883809,6315.370891,6445.340446,6830.81483,7398.311583,7836.209338,8422.45061,9135.4096,9607.421393,9866.453627,10222.81963,10120.67717,10603.76055,10971.23031,11377.34917,11497.79223,11618.80438,11936.22895,
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141.080411,6302.789572,6721.171291,7313.84322,6950.980009,7487.445307,8017.790595,8626.045365,9096.016443,8757.175153,9583.807726,9215.251412,9330.147783,9604.400456,10860.54775,11887.87599,13620.16674,14846.03453,16048.92248,15486.01241,17425.87952,19660.88715,20639.85717,22310.53533,24029.74494,25710.01612,26252.12562,28001.82768,
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.92235,1619.273189,1691.908342,1794.110018,2013.238492,1943.914535,1856.173788,2072.096202,2411.730694,2400.287117,2411.723089,2482.744526,2684.93796,2611.412511,2612.960842,2560.673939,2666.545606,2881.230504,3142.517978,2996.75035,2925.34196,3181.601723,3090.045968,3259.607184,3338.579348,3651.653953,3770.718714,3933.273852,
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.6517762,1008.896652,1003.496688,1005.485974,1009.995432,1036.210069,1072.677883,1100.173775,1124.413813,1167.02623,1215.264539,1283.250724,1357.249079,1435.290555,1539.868943,1658.02861,1765.835891,1876.131608,1958.905333,2013.035728,2099.429145,2236.415355,2308.622629,2431.612787,2563.643503,2666.839967,2793.555219,2947.800184,
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.20425,524.2063588,536.2776541,575.5430102,605.5693572,667.8758922,718.9604628,745.2278569,766.2335391,814.566012,831.8864825,865.5813096,923.54523,968.779414,1026.787968,1088.426703,1200.515247,1290.727252,1382.158104,1437.089001,1484.84918,1602.544811,1639.287116,1670.514437,1730.082887,1779.20753,1823.645605,1868.180713,
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6761.594079,6385.683969,5880.842386,5161.378199,4082.514585,3688.243034,3410.145049,3395.249107,3397.112572,3474.811413,3801.635611,4289.045766,4629.261205,5213.002919,6050.661113,6479.855272,7224.519507,8027.747148,8419.274256,7263.387356,7664.395769,8281.867126,8481.779076,8647.990815,8710.749112,7972.434896,8289.707149,8698.65318,
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.05552,3428.849498,3514.494554,3743.955565,3891.944895,4086.657969,4325.156305,4575.282755,4716.498759,4908.340171,5303.355108,5584.542156,5920.242475,6346.042179,7007.809547,7736.798292,8738.915717,9750.358655,10671.49275,10990.89998,11910.97302,13007.52788,13873.58272,14690.8753,15494.62553,16030.16527,16793.44221,17871.38691,
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6358.869381,6755.125365,7403.210122,7723.73343,8400.476517,8390.74727,8955.983811,9818.446134,10306.92717,10208.45171,10202.47747,10016.18105,9381.712016,9652.039909,10418.55654,11550.76691,12373.39225,13498.39075,14702.05327,15387.5354,16732.86931,17904.74583,18831.74587,19984.82585,20951.4768,21179.66318,21694.34254,22610.34234,
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48466.82102,49883.11686,51603.49615,53106.9155,55032.95946,56803.47061,57904.20433,59927.93029,
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.431194,1997.351029,1772.044446,1732.654637,1644.902208,1634.298487,1660.360608,1743.414877,1808.768327,1894.880033,1983.998011,2087.838839,2177.868156,2287.812298,2502.683841,2732.066833,2984.925768,3320.776555,3631.875885,3889.684591,4152.950616,4469.997484,4857.261725,5255.178254,5675.309617,6087.759799,6520.004816,6879.568017,
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.191869,3754.617866,4077.951457,4348.872114,4384.503803,4823.928251,4977.378757,5243.496149,5521.35253,5760.05855,5986.697086,6222.597977,6707.71782,7353.696952,7854.796543,8295.115299,9193.534909,9741.161232,10078.71248,9934.080678,9712.687863,9871.648577,10201.26888,10571.35583,10898.39376,11152.72034,11477.69122,11769.16971,
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9337.732437,10342.5295,10967.48142,11013.45763,10749.55013,11169.71624,11119.87544,11791.24955,11721.32228,10976.30423,11421.48665,11855.51277,10772.78492,9955.316885,11888.79563,13306.53123,14817.62202,16273.05332,17188.82522,16503.41422,16206.4335,16981.33549,18017.864,18319.98915,17694.20197,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.8193192,1006.332985,1095.318289,1188.021146,1296.170237,1424.890133,1562.035779,1694.314686,1788.351018,1879.905456,2030.314157,2181.964251,2332.026312,2518.31389,2756.584897,3031.669608,3311.990092,3608.831432,3851.266174,4049.923382,4317.969908,4632.765965,4913.598974,5210.666041,5563.261241,5932.498479,6302.669178,6790.211396,
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.297047,1707.312711,1739.968567,1743.40724,1889.80004,1902.087818,1940.77159,2033.128929,2106.53387,2107.271198,2236.992199,2158.845086,2029.911515,2104.929924,2191.936543,2322.961807,2533.320225,2669.144063,2827.743042,2874.157579,2887.711118,2915.299885,2954.765777,2997.312138,3056.291989,2997.605947,3084.02946,3214.638669,
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475.628695,5657.456447,5825.144317,6015.567059,6249.622939,6505.390553,6793.591838,7084.112949,7254.154604,7514.922341,7966.321554,8241.997438,8532.804976,8903.90513,9507.142231,10122.28553,10945.43624,11702.7954,12236.38079,12202.27657,12853.10688,13567.08533,14123.2382,14730.3758,15305.59092,15771.96704,16309.88333,17099.65446,
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.001372,2362.893438,2390.159821,2522.416543,2487.09372,2686.617456,2912.780328,2965.851297,3049.97341,3150.227535,3427.960852,3728.978097,3927.964776,4161.740041,4445.94683,4749.246627,4959.421226,5377.920961,5501.324588,5239.462503,5289.402005,5667.490534,5752.54142,5693.262023,5835.104033,5937.716296,6387.967028,6640.700237,
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.087553,4757.827539,4793.74671,5178.209766,5455.874364,5967.127806,6375.992564,6966.418858,7232.609168,7470.816096,7749.831799,8221.542817,8554.005821,8909.500726,9198.417882,9784.851881,10211.51272,10759.64838,
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.904815,2248.524847,2364.542422,2393.450188,2488.770298,2574.676514,2644.994251,2741.365273,2852.85445,2922.51936,3085.620572,3184.165501,3266.309677,3359.86892,3489.885804,3699.035032,3826.184739,3948.844337,4060.274941,4134.881334,4387.100899,3805.237994,3866.164482,4016.332074,3980.324795,3268.510399,2785.046005,2606.392459,
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267.86789,6264.23128,6123.171721,6198.171096,6387.031047,6583.531256,6859.898141,7034.338989,7031.066446,7198.593103,7559.294002,7827.9004,8129.801369,8424.916395,8938.540929,9598.981736,10333.18137,11059.74693,11515.36814,11299.1362,11644.56013,12118.73823,12449.52149,12797.09789,13092.01734,13219.14141,13265.48626,13526.18888,
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.308614,1522.806055,1492.07191,1590.58951,1446.458971,1479.344351,1556.213169,1596.933999,1562.198339,1612.935445,1666.487801,1746.513935,1803.855248,1915.649896,2051.119352,2209.946393,2392.120813,2589.281014,2767.764836,2961.285897,3212.177516,3361.112069,3576.718285,3709.247735,3838.409717,3873.793061,3943.091716,4032.589175,
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.539935,1984.697099,1805.466063,1829.683592,2002.415468,2010.622933,2220.621767,2281.199195,2335.927797,2318.886623,2269.43275,2327.164719,2129.595311,1783.884495,1707.082847,1640.514498,1609.469538,1567.379887,1293.573674,1433.404925,1702.396359,1943.211324,2259.617961,2291.482025,2334.935077,2346.222127,2334.626618,2433.718067,
